2022-05-16 21:21:33,177 INFO 127.0.0.1 - - [16/May/2022 21:21:33] "GET /predict/?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2022-05-16 21:21:44,253 INFO  * Detected change in 'c:\\Users\\StudentRocks\\Desktop\\jamia\\appred\\appred\\appred.py', reloading
2022-05-16 21:21:44,429 INFO  * Restarting with stat
2022-05-16 21:21:46,050 WARNING  * Debugger is active!
2022-05-16 21:21:46,064 INFO  * Debugger PIN: 331-082-004
2022-05-16 21:21:46,350 INFO  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-05-16 21:21:56,349 INFO 127.0.0.1 - - [16/May/2022 21:21:56] "[35m[1mGET /predict HTTP/1.1[0m" 500 -
2022-05-16 21:21:56,473 INFO 127.0.0.1 - - [16/May/2022 21:21:56] "GET /predict/ HTTP/1.1" 200 -
2022-05-16 21:21:57,444 INFO 127.0.0.1 - - [16/May/2022 21:21:57] "GET /static/assets/fonts/ionicons.min.css HTTP/1.1" 200 -
2022-05-16 21:21:57,517 INFO 127.0.0.1 - - [16/May/2022 21:21:57] "GET /static/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
2022-05-16 21:21:57,544 INFO 127.0.0.1 - - [16/May/2022 21:21:57] "GET /static/assets/css/styles.css HTTP/1.1" 200 -
2022-05-16 21:21:57,580 INFO 127.0.0.1 - - [16/May/2022 21:21:57] "[36mGET /static/assets/css/footer-basic.css HTTP/1.1[0m" 304 -
2022-05-16 21:21:57,605 INFO 127.0.0.1 - - [16/May/2022 21:21:57] "[36mGET /static/assets/bootstrap/js/bootstrap.min.js HTTP/1.1[0m" 304 -
2022-05-16 21:21:57,698 INFO 127.0.0.1 - - [16/May/2022 21:21:57] "[36mGET /static/assets/bootstrap/js/main.js HTTP/1.1[0m" 304 -
2022-05-16 21:22:02,317 INFO 127.0.0.1 - - [16/May/2022 21:22:02] "GET /predict/ HTTP/1.1" 200 -
2022-05-16 21:22:02,797 INFO 127.0.0.1 - - [16/May/2022 21:22:02] "[36mGET /static/assets/bootstrap/css/bootstrap.min.css HTTP/1.1[0m" 304 -
2022-05-16 21:22:02,808 INFO 127.0.0.1 - - [16/May/2022 21:22:02] "[36mGET /static/assets/fonts/ionicons.min.css HTTP/1.1[0m" 304 -
2022-05-16 21:22:02,811 INFO 127.0.0.1 - - [16/May/2022 21:22:02] "[36mGET /static/assets/css/styles.css HTTP/1.1[0m" 304 -
2022-05-16 21:22:02,820 INFO 127.0.0.1 - - [16/May/2022 21:22:02] "[36mGET /static/assets/css/footer-basic.css HTTP/1.1[0m" 304 -
2022-05-16 21:22:02,829 INFO 127.0.0.1 - - [16/May/2022 21:22:02] "[36mGET /static/assets/bootstrap/js/bootstrap.min.js HTTP/1.1[0m" 304 -
2022-05-16 21:22:02,847 INFO 127.0.0.1 - - [16/May/2022 21:22:02] "[36mGET /static/assets/bootstrap/js/main.js HTTP/1.1[0m" 304 -
2022-05-16 21:22:04,548 INFO 127.0.0.1 - - [16/May/2022 21:22:04] "GET / HTTP/1.1" 200 -
